District,LBCode,LBName,WardCode,WardName,Candidate,Gender,Party,Votes
ERNAKULAM,C07003,Kochi,C07003057,KADAVANTHRA,RAMAKRISHNAN KEZHUPPILLY,M,BJP,303
ERNAKULAM,C07003,Kochi,C07003057,KADAVANTHRA,VARGHESE THANNIKKAPPILLY,M,IND,138
ERNAKULAM,C07003,Kochi,C07003057,KADAVANTHRA,VARGHESE JOHN,M,IND,39
ERNAKULAM,C07003,Kochi,C07003057,KADAVANTHRA,Invalid Votes,,,3
ERNAKULAM,C07003,Kochi,C07003058,KONTHURUTHY,JOHNY VARGHESE (PALAKKAPPILL,M,IND,307
ERNAKULAM,C07003,Kochi,C07003058,KONTHURUTHY,JOSHY JOSEPH,M,IND,47
ERNAKULAM,C07003,Kochi,C07003058,KONTHURUTHY,TENSON JOHN,M,INC,853
ERNAKULAM,C07003,Kochi,C07003058,KONTHURUTHY,THOMAS JOSEPH (K.J.TOMY),M,IND,20
ERNAKULAM,C07003,Kochi,C07003058,KONTHURUTHY,C K PETER,M,IND,1415
ERNAKULAM,C07003,Kochi,C07003058,KONTHURUTHY,M B PRADEEP,M,BJP,353
ERNAKULAM,C07003,Kochi,C07003058,KONTHURUTHY,V M K RAMAN,M,IND,125
ERNAKULAM,C07003,Kochi,C07003058,KONTHURUTHY,E K SABU,M,IND,652
ERNAKULAM,C07003,Kochi,C07003058,KONTHURUTHY,Invalid Votes,,,5
ERNAKULAM,C07003,Kochi,C07003059,THEVARA,ELIZABATH TEACHER,F,IND,776
ERNAKULAM,C07003,Kochi,C07003059,THEVARA,GRACY ANTONY,F,KCM,708
ERNAKULAM,C07003,Kochi,C07003059,THEVARA,LISHA SANTHOSH,F,BJP,747
ERNAKULAM,C07003,Kochi,C07003059,THEVARA,SEENA JOHNY,F,IND,69
ERNAKULAM,C07003,Kochi,C07003059,THEVARA,Invalid Votes,,,0
ERNAKULAM,C07003,Kochi,C07003060,PERUMANUR,ELIZABATH TEACHER,F,IND,68
ERNAKULAM,C07003,Kochi,C07003060,PERUMANUR,K X FRANCIS,M,INC,2054
ERNAKULAM,C07003,Kochi,C07003060,PERUMANUR,RAJEEV KUMAR,M,BJP,290
ERNAKULAM,C07003,Kochi,C07003060,PERUMANUR,SHAJI GEORGE UNNITHAN,M,IND,24
ERNAKULAM,C07003,Kochi,C07003060,PERUMANUR,P R RENISH,M,CPI(M),1693
ERNAKULAM,C07003,Kochi,C07003060,PERUMANUR,Invalid Votes,,,3
ERNAKULAM,C07003,Kochi,C07003061,RAVIPURAM,ACHUTHAN VETTATH (UNNI),M,BJP,547
ERNAKULAM,C07003,Kochi,C07003061,RAVIPURAM,USHA PRAVEEN,F,CPI(M),791
ERNAKULAM,C07003,Kochi,C07003061,RAVIPURAM,DAVID PARAMBITHARA,M,INC,850
ERNAKULAM,C07003,Kochi,C07003061,RAVIPURAM,Invalid Votes,,,1
ERNAKULAM,C07003,Kochi,C07003062,ERNAKULAM SOUTH,K V P KRISHNAKUMAR,M,INC,1316
ERNAKULAM,C07003,Kochi,C07003062,ERNAKULAM SOUTH,T K NARAYANASWAMI (SUNDARAM,M,BJP,693
ERNAKULAM,C07003,Kochi,C07003062,ERNAKULAM SOUTH,SANTHOSH PETER,M,CPI,473
ERNAKULAM,C07003,Kochi,C07003062,ERNAKULAM SOUTH,Invalid Votes,,,1
ERNAKULAM,C07003,Kochi,C07003063,GANDHI NAGAR,CHANDRIKA,F,IND,56
ERNAKULAM,C07003,Kochi,C07003063,GANDHI NAGAR,CHANDRIKA SREEDHARAN,F,JD(U),1599
ERNAKULAM,C07003,Kochi,C07003063,GANDHI NAGAR,JESSY,F,IND,78
ERNAKULAM,C07003,Kochi,C07003063,GANDHI NAGAR,POORNIMA NARAYAN,F,CPI(M),2448
ERNAKULAM,C07003,Kochi,C07003063,GANDHI NAGAR,LENILA,F,IND,36
ERNAKULAM,C07003,Kochi,C07003063,GANDHI NAGAR,SANDHYA K S,F,BJP,532
ERNAKULAM,C07003,Kochi,C07003063,GANDHI NAGAR,SUKUMARI.C.G. (BABY AJITH),F,IND,145
ERNAKULAM,C07003,Kochi,C07003063,GANDHI NAGAR,Invalid Votes,,,0
ERNAKULAM,C07003,Kochi,C07003064,KATHRIKADAVU,GRACY JOSEPH,F,INC,2463
ERNAKULAM,C07003,Kochi,C07003064,KATHRIKADAVU,TESSY JACOB,F,CPI(M),1376
ERNAKULAM,C07003,Kochi,C07003064,KATHRIKADAVU,MANJU LAHITHAN,F,BJP,627
ERNAKULAM,C07003,Kochi,C07003064,KATHRIKADAVU,VINNI ABRAHAM,F,IND,658
ERNAKULAM,C07003,Kochi,C07003064,KATHRIKADAVU,Invalid Votes,,,3
ERNAKULAM,C07003,Kochi,C07003065,KALOOR SOUTH,ARISTOTTIL M G,M,INC,1315
ERNAKULAM,C07003,Kochi,C07003065,KALOOR SOUTH,JAMES CHAZHOOR,M,IND,38
ERNAKULAM,C07003,Kochi,C07003065,KALOOR SOUTH,K J JACOB,M,CPI(M),1149
ERNAKULAM,C07003,Kochi,C07003065,KALOOR SOUTH,JOSEPH GEORGE (KALOOR JOSE)M,,IND,25
ERNAKULAM,C07003,Kochi,C07003065,KALOOR SOUTH,BHARATHAN,M,IND,852
ERNAKULAM,C07003,Kochi,C07003065,KALOOR SOUTH,RAJESH KRISHNA SHENOY,M,IND,3
ERNAKULAM,C07003,Kochi,C07003065,KALOOR SOUTH,SAJEEV,M,IND,23
ERNAKULAM,C07003,Kochi,C07003065,KALOOR SOUTH,SUNEER SHEREEF,M,IND,59
ERNAKULAM,C07003,Kochi,C07003065,KALOOR SOUTH,SUBHI CLEETUS,F,IND,30
ERNAKULAM,C07003,Kochi,C07003065,KALOOR SOUTH,Invalid Votes,,,0
ERNAKULAM,C07003,Kochi,C07003066,ERNAKULAM CENTRAL,RANJEEV RADHAKRISHNAN,M,SS,26
ERNAKULAM,C07003,Kochi,C07003066,ERNAKULAM CENTRAL,V RAJKUMAR KAMMATH,M,IND,486
ERNAKULAM,C07003,Kochi,C07003066,ERNAKULAM CENTRAL,LINO JACOB,M,INC,1216
ERNAKULAM,C07003,Kochi,C07003066,ERNAKULAM CENTRAL,SUDHA DILEEPKUMAR,F,BJP,1604
ERNAKULAM,C07003,Kochi,C07003066,ERNAKULAM CENTRAL,Invalid Votes,,,1
ERNAKULAM,C07003,Kochi,C07003067,ERNAKULAM NORTH,KHAIRUNISSA JABBAR,F,IND,99
ERNAKULAM,C07003,Kochi,C07003067,ERNAKULAM NORTH,GRACY BABU JACOB,F,INC,1338
ERNAKULAM,C07003,Kochi,C07003067,ERNAKULAM NORTH,FENEESHA PHILOMINA ROYI,F,IND,819
ERNAKULAM,C07003,Kochi,C07003067,ERNAKULAM NORTH,SANDHYA JAYAPRAKASH,F,BJP,789
ERNAKULAM,C07003,Kochi,C07003067,ERNAKULAM NORTH,SONIA JOSE,F,SS,33
ERNAKULAM,C07003,Kochi,C07003067,ERNAKULAM NORTH,Invalid Votes,,,1
ERNAKULAM,C07003,Kochi,C07003068,AYYAPPANKAVU,K V AJAYAKUMAR,M,IND,109
ERNAKULAM,C07003,Kochi,C07003068,AYYAPPANKAVU,M S KRISHNALAL (SANDEEP),M,BJP,335
ERNAKULAM,C07003,Kochi,C07003068,AYYAPPANKAVU,JOHN JOSEPH,M,IND,47
ERNAKULAM,C07003,Kochi,C07003068,AYYAPPANKAVU,C A JOHN LUKKOSE,M,CPI,523
ERNAKULAM,C07003,Kochi,C07003068,AYYAPPANKAVU,JOSE PRAKASH,M,IND,65
ERNAKULAM,C07003,Kochi,C07003068,AYYAPPANKAVU,DEEPAK JOY,M,INC,1018
ERNAKULAM,C07003,Kochi,C07003068,AYYAPPANKAVU,MANUEL VIVERA,M,IND,110
ERNAKULAM,C07003,Kochi,C07003068,AYYAPPANKAVU,M V MURALI,M,IND,68
ERNAKULAM,C07003,Kochi,C07003068,AYYAPPANKAVU,T K RAMESAN,M,IND,585
ERNAKULAM,C07003,Kochi,C07003068,AYYAPPANKAVU,SUJITH M G,M,SS,12
ERNAKULAM,C07003,Kochi,C07003068,AYYAPPANKAVU,Invalid Votes,,,2
ERNAKULAM,C07003,Kochi,C07003069,THRIKKANARVATTOM,ABRAHAM A A (THAMPI),M,JD(U),851
ERNAKULAM,C07003,Kochi,C07003069,THRIKKANARVATTOM,JEYSHOOR M B,M,IND,106
ERNAKULAM,C07003,Kochi,C07003069,THRIKKANARVATTOM,JOYI FRANCIS,M,IND,36
ERNAKULAM,C07003,Kochi,C07003069,THRIKKANARVATTOM,PHILOMINA PUTHUSSERY,F,WPI,440
ERNAKULAM,C07003,Kochi,C07003069,THRIKKANARVATTOM,BABU K Z,M,AAP,44
ERNAKULAM,C07003,Kochi,C07003069,THRIKKANARVATTOM,RAJESH RAVI,M,SS,24
ERNAKULAM,C07003,Kochi,C07003069,THRIKKANARVATTOM,VARGHESE PARAMBIL,M,IND,392
ERNAKULAM,C07003,Kochi,C07003069,THRIKKANARVATTOM,MULLOOR SAKTHI,M,BJP,543
ERNAKULAM,C07003,Kochi,C07003069,THRIKKANARVATTOM,SHIRAS PATHUPPULLY,M,IND,241
ERNAKULAM,C07003,Kochi,C07003069,THRIKKANARVATTOM,KATTISSERY MUHAMMED HAMSA,M,NCP,1407
ERNAKULAM,C07003,Kochi,C07003069,THRIKKANARVATTOM,Invalid Votes,,,1
ERNAKULAM,C07003,Kochi,C07003070,KALOOR-NORTH,UMMAR,M,CPI(M),1249
ERNAKULAM,C07003,Kochi,C07003070,KALOOR-NORTH,T BALACHANDRAN,M,BJP,443
ERNAKULAM,C07003,Kochi,C07003070,KALOOR-NORTH,D SATHEESHKUMAR,M,WPI,191
ERNAKULAM,C07003,Kochi,C07003070,KALOOR-NORTH,P M HARIS,M,IUML,1306
ERNAKULAM,C07003,Kochi,C07003070,KALOOR-NORTH,Invalid Votes,,,2
ERNAKULAM,C07003,Kochi,C07003071,ELAMAKKARA SOUTH,NASEER A K,M,AAP,33
ERNAKULAM,C07003,Kochi,C07003071,ELAMAKKARA SOUTH,R NISHAD BABU,M,CPI(M),2293
ERNAKULAM,C07003,Kochi,C07003071,ELAMAKKARA SOUTH,SHAKE MUHAMMED,M,WPI,59
ERNAKULAM,C07003,Kochi,C07003071,ELAMAKKARA SOUTH,K K SUKU,M,BJP,315
ERNAKULAM,C07003,Kochi,C07003071,ELAMAKKARA SOUTH,SUDHEER,M,IND,44
ERNAKULAM,C07003,Kochi,C07003071,ELAMAKKARA SOUTH,SUDHEER C,M,IND,29
ERNAKULAM,C07003,Kochi,C07003071,ELAMAKKARA SOUTH,V R SUDHEER,M,INC,2599
ERNAKULAM,C07003,Kochi,C07003071,ELAMAKKARA SOUTH,Invalid Votes,,,1
ERNAKULAM,C07003,Kochi,C07003072,POTTAKUZHY,ARUSHY P BALACHANDRAN,F,BJP,235
ERNAKULAM,C07003,Kochi,C07003072,POTTAKUZHY,GEETHA BABU,F,WPI,142
ERNAKULAM,C07003,Kochi,C07003072,POTTAKUZHY,JIMINI,F,CPI,1337
ERNAKULAM,C07003,Kochi,C07003072,POTTAKUZHY,SUNITHA TEACHER,F,IUML,1157
ERNAKULAM,C07003,Kochi,C07003072,POTTAKUZHY,Invalid Votes,,,0
ERNAKULAM,C07003,Kochi,C07003073,PACHALAM,ANITHA BABU,F,IND,144
ERNAKULAM,C07003,Kochi,C07003073,PACHALAM,ABIJU SURESH T,M,BJP,680
ERNAKULAM,C07003,Kochi,C07003073,PACHALAM,ALBERT AMBALATHINKAL,M,INC,2614
ERNAKULAM,C07003,Kochi,C07003073,PACHALAM,E M PRASANNAKUMAR,M,CPI,722
ERNAKULAM,C07003,Kochi,C07003073,PACHALAM,SUNNY ALANOLY,M,AAP,94
ERNAKULAM,C07003,Kochi,C07003073,PACHALAM,Invalid Votes,,,4
ERNAKULAM,C07003,Kochi,C07003074,THATTAZHAM,ANSA JAMES,F,INC,1616
ERNAKULAM,C07003,Kochi,C07003074,THATTAZHAM,JISHA,F,BJP,899
ERNAKULAM,C07003,Kochi,C07003074,THATTAZHAM,LILLY FREDY,F,IND,1014
ERNAKULAM,C07003,Kochi,C07003074,THATTAZHAM,Invalid Votes,,,0
ERNAKULAM,D07001,ERNAKULAM,D07001001,CHERAI,ADV.UMAR NASEEF,M,WPI,1693
ERNAKULAM,D07001,ERNAKULAM,D07001001,CHERAI,AYYAMPILLY BHASKARAN,M,CPI(M),18943
ERNAKULAM,D07001,ERNAKULAM,D07001001,CHERAI,K K VELAYUDHAN,M,BJP,6484
ERNAKULAM,D07001,ERNAKULAM,D07001001,CHERAI,C R SUNIL,M,INC,16299
ERNAKULAM,D07001,ERNAKULAM,D07001001,CHERAI,Invalid Votes,,,22
ERNAKULAM,D07001,ERNAKULAM,D07001002,MOOTHAKUNNAM,ARUNAJA THAMPI,F,INC,24132
ERNAKULAM,D07001,ERNAKULAM,D07001002,MOOTHAKUNNAM,KOUSALYA SOMASUNDAR,F,BJP,7201
ERNAKULAM,D07001,ERNAKULAM,D07001002,MOOTHAKUNNAM,P S SHAILA,F,CPI(M),24440
ERNAKULAM,D07001,ERNAKULAM,D07001002,MOOTHAKUNNAM,Invalid Votes,,,29
ERNAKULAM,D07001,ERNAKULAM,D07001003,KARUKUTTY,JOHN VARGHESE,M,IND,2060
ERNAKULAM,D07001,ERNAKULAM,D07001003,KARUKUTTY,ADV.K Y TOMY,M,INC,30288
ERNAKULAM,D07001,ERNAKULAM,D07001003,KARUKUTTY,M. P. POULOSE MADASSERY,M,JD(S),18629
ERNAKULAM,D07001,ERNAKULAM,D07001003,KARUKUTTY,BABU KARIYAD,M,BJP,5530
ERNAKULAM,D07001,ERNAKULAM,D07001003,KARUKUTTY,SHAJAN THATTIL,M,IND,1532
ERNAKULAM,D07001,ERNAKULAM,D07001003,KARUKUTTY,P P SUNNY,M,WPI,444
ERNAKULAM,D07001,ERNAKULAM,D07001003,KARUKUTTY,Invalid Votes,,,20
ERNAKULAM,D07001,ERNAKULAM,D07001004,MALAYATTOOR,JOY THOTTANKARA,M,IND,1612
ERNAKULAM,D07001,ERNAKULAM,D07001004,MALAYATTOOR,BIJU PURUSHOTHAMAN,M,BJP,6101
ERNAKULAM,D07001,ERNAKULAM,D07001004,MALAYATTOOR,P J VARGHESE,M,CPI(M),23595
ERNAKULAM,D07001,ERNAKULAM,D07001004,MALAYATTOOR,SAMSON CHACKO,M,INC,30827
ERNAKULAM,D07001,ERNAKULAM,D07001004,MALAYATTOOR,Invalid Votes,,,19
ERNAKULAM,D07001,ERNAKULAM,D07001005,KALADY,PRAJEESHA MAHESH,F,BJP,5791
ERNAKULAM,D07001,ERNAKULAM,D07001005,KALADY,LALY GEORGE,F,RSP,16832
ERNAKULAM,D07001,ERNAKULAM,D07001005,KALADY,SARADA MOHAN,F,CPI,17647
ERNAKULAM,D07001,ERNAKULAM,D07001005,KALADY,Invalid Votes,,,18
ERNAKULAM,D07001,ERNAKULAM,D07001006,KODANAD,JANSI GEORGE,F,KCM,19224
ERNAKULAM,D07001,ERNAKULAM,D07001006,KODANAD,BINI DAVIS,F,IND,18074
ERNAKULAM,D07001,ERNAKULAM,D07001006,KODANAD,Invalid Votes,,,46
ERNAKULAM,D07001,ERNAKULAM,D07001007,PULLUVAZHI,BABU VENGOOR,M,WPI,1700
ERNAKULAM,D07001,ERNAKULAM,D07001007,PULLUVAZHI,BASIL PAUL,M,INC,23160
ERNAKULAM,D07001,ERNAKULAM,D07001007,PULLUVAZHI,P.K.SOMAN,M,CPI(M),20558
ERNAKULAM,D07001,ERNAKULAM,D07001007,PULLUVAZHI,Invalid Votes,,,20
ERNAKULAM,D07001,ERNAKULAM,D07001008,BHOOTHATHANKETTU,ANIL NJALUMADOM,M,BJP,6948
ERNAKULAM,D07001,ERNAKULAM,D07001008,BHOOTHATHANKETTU,M.M.ABDUL KAREEM,M,INC,21283
ERNAKULAM,D07001,ERNAKULAM,D07001008,BHOOTHATHANKETTU,ABDUL KAREEM,M,IND,1108
ERNAKULAM,D07001,ERNAKULAM,D07001008,BHOOTHATHANKETTU,K.M.PAREETH,M,CPI(M),19406
ERNAKULAM,D07001,ERNAKULAM,D07001008,BHOOTHATHANKETTU,HASSAN BADRI AYIROORPADAM,M,IND,463
ERNAKULAM,D07001,ERNAKULAM,D07001008,BHOOTHATHANKETTU,Invalid Votes,,,46
ERNAKULAM,D07001,ERNAKULAM,D07001009,NERYAMANGALAM,ANITHA MANOJ,F,BJP,3872
ERNAKULAM,D07001,ERNAKULAM,D07001009,NERYAMANGALAM,USHA,F,IND,738
ERNAKULAM,D07001,ERNAKULAM,D07001009,NERYAMANGALAM,SANJU THANKAPPAN,F,CPI(M),16812
ERNAKULAM,D07001,ERNAKULAM,D07001009,NERYAMANGALAM,SOUMYA SASI,F,INC,17885
ERNAKULAM,D07001,ERNAKULAM,D07001009,NERYAMANGALAM,Invalid Votes,,,30
ERNAKULAM,D07001,ERNAKULAM,D07001010,VARAPPETTY,K.T.ABRAHAM,M,CPI(M),21002
ERNAKULAM,D07001,ERNAKULAM,D07001010,VARAPPETTY,TOMY JOSEPH,M,KCM,19649
ERNAKULAM,D07001,ERNAKULAM,D07001010,VARAPPETTY,MANOJ INJOOR,M,BJP,4792
ERNAKULAM,D07001,ERNAKULAM,D07001010,VARAPPETTY,Invalid Votes,,,59
ERNAKULAM,D07001,ERNAKULAM,D07001011,AVOLY,DOLLY KURIAKOSE,F,INC,32192
ERNAKULAM,D07001,ERNAKULAM,D07001011,AVOLY,REKHA,F,BJP,6255
ERNAKULAM,D07001,ERNAKULAM,D07001011,AVOLY,SIJI VARGHEESE,F,KC(B),17947
ERNAKULAM,D07001,ERNAKULAM,D07001011,AVOLY,Invalid Votes,,,23
ERNAKULAM,D07001,ERNAKULAM,D07001012,VALAKAM,ARUN.N,M,CPI,23785
ERNAKULAM,D07001,ERNAKULAM,D07001012,VALAKAM,V.V.KUNJUMUHAMMED,M,SDPI,1052
ERNAKULAM,D07001,ERNAKULAM,D07001012,VALAKAM,SHIJUKUMAR.P.K,M,SS,274
ERNAKULAM,D07001,ERNAKULAM,D07001012,VALAKAM,ADV.K.M.SALIM,M,INC,18923
ERNAKULAM,D07001,ERNAKULAM,D07001012,VALAKAM,SALIM.K.M,M,IND,807
ERNAKULAM,D07001,ERNAKULAM,D07001012,VALAKAM,SEBASTIAN MATHEW,M,BJP,3798
ERNAKULAM,D07001,ERNAKULAM,D07001012,VALAKAM,Invalid Votes,,,34
ERNAKULAM,D07001,ERNAKULAM,D07001013,PAMBAKKUDA,AJI.N.K,M,IND,1143
ERNAKULAM,D07001,ERNAKULAM,D07001013,PAMBAKKUDA,ADV.K.N.SUGATHAN,M,CPI,19845
ERNAKULAM,D07001,ERNAKULAM,D07001013,PAMBAKKUDA,SUDHEESH NAIR,M,IND,2529
ERNAKULAM,D07001,ERNAKULAM,D07001013,PAMBAKKUDA,SUNIL EDAPPALAKKATT,M,KC(J),18204
ERNAKULAM,D07001,ERNAKULAM,D07001013,PAMBAKKUDA,Invalid Votes,,,22
ERNAKULAM,D07001,ERNAKULAM,D07001014,UDAYAMPEROOR,GIRISH BABU.P.K,M,IND,2919
ERNAKULAM,D07001,ERNAKULAM,D07001014,UDAYAMPEROOR,M.N.MADHU,M,BJP,7859
ERNAKULAM,D07001,ERNAKULAM,D07001014,UDAYAMPEROOR,WILSON POULOSE,M,KC(J),19281
ERNAKULAM,D07001,ERNAKULAM,D07001014,UDAYAMPEROOR,A.P.SUBASH,M,CPI(M),20977
ERNAKULAM,D07001,ERNAKULAM,D07001014,UDAYAMPEROOR,Invalid Votes,,,25
ERNAKULAM,D07001,ERNAKULAM,D07001015,MULANTHURUTHY,ASHA SANIL,F,INC,22019
ERNAKULAM,D07001,ERNAKULAM,D07001015,MULANTHURUTHY,AMBIKA CHANDRAN,F,BJP,4757
ERNAKULAM,D07001,ERNAKULAM,D07001015,MULANTHURUTHY,SHERLY VARGHEESE,F,CPI(M),18214
ERNAKULAM,D07001,ERNAKULAM,D07001015,MULANTHURUTHY,Invalid Votes,,,31
ERNAKULAM,D07001,ERNAKULAM,D07001016,KUMBALANGI,ADV.ANITHA SHEELAN,M,CPI(M),28320
ERNAKULAM,D07001,ERNAKULAM,D07001016,KUMBALANGI,SUSAN JOSEPH,F,INC,24856
ERNAKULAM,D07001,ERNAKULAM,D07001016,KUMBALANGI,HIMA SHAJI,F,IND,4389
ERNAKULAM,D07001,ERNAKULAM,D07001016,KUMBALANGI,Invalid Votes,,,26
ERNAKULAM,D07001,ERNAKULAM,D07001017,PUTHENKURIZ,C.K.AYYAPPANKUTTY,M,INC,23642
ERNAKULAM,D07001,ERNAKULAM,D07001017,PUTHENKURIZ,MANOJ MANAKKEKKARA,M,BJP,5550
ERNAKULAM,D07001,ERNAKULAM,D07001017,PUTHENKURIZ,V.A.MOHANAN,M,CPI,23114
ERNAKULAM,D07001,ERNAKULAM,D07001017,PUTHENKURIZ,Invalid Votes,,,34
ERNAKULAM,D07001,ERNAKULAM,D07001018,KOLENCHERRY,ELDHO THEKKINALIL,M,KC,3446
ERNAKULAM,D07001,ERNAKULAM,D07001018,KOLENCHERRY,C.P.JOY,M,INC,20709
ERNAKULAM,D07001,ERNAKULAM,D07001018,KOLENCHERRY,GEORGE EDAPPARATHY,M,IND,24575
ERNAKULAM,D07001,ERNAKULAM,D07001018,KOLENCHERRY,Invalid Votes,,,34
ERNAKULAM,D07001,ERNAKULAM,D07001019,VENGOLA,JOLLY BABY,F,INC,19881
ERNAKULAM,D07001,ERNAKULAM,D07001019,VENGOLA,PRASANNA RAJU,F,IND,811
ERNAKULAM,D07001,ERNAKULAM,D07001019,VENGOLA,PRASANNA RADHAKRISHNAN,F,IND,12731
ERNAKULAM,D07001,ERNAKULAM,D07001019,VENGOLA,PRASANNA VASUDEVAN,F,BJP,2604
ERNAKULAM,D07001,ERNAKULAM,D07001019,VENGOLA,LALY KURIACHAN,F,NCP,12055
ERNAKULAM,D07001,ERNAKULAM,D07001019,VENGOLA,Invalid Votes,,,41
ERNAKULAM,D07001,ERNAKULAM,D07001020,EDATHALA,ABDUL JABBAR,M,KPTMC,879
ERNAKULAM,D07001,ERNAKULAM,D07001020,EDATHALA,ASLAF PAREKKADAN,M,CPI,17775
ERNAKULAM,D07001,ERNAKULAM,D07001020,EDATHALA,M.U.EBRAHIM,M,IUML,16663
ERNAKULAM,D07001,ERNAKULAM,D07001020,EDATHALA,NEDUMBASSERY RAVI,M,BJP,6040
ERNAKULAM,D07001,ERNAKULAM,D07001020,EDATHALA,LATHEEF PUTHENPURA,M,IND,300
ERNAKULAM,D07001,ERNAKULAM,D07001020,EDATHALA,V.S.SABU,M,SS,205
ERNAKULAM,D07001,ERNAKULAM,D07001020,EDATHALA,T.K.SUDHEER,M,WPI,1670
ERNAKULAM,D07001,ERNAKULAM,D07001020,EDATHALA,ABDUL RASHEED.V.A,M,SDPI,1453
ERNAKULAM,D07001,ERNAKULAM,D07001020,EDATHALA,Invalid Votes,,,18
ERNAKULAM,D07001,ERNAKULAM,D07001021,KEEZHMAD,ADV.ABDUL MUTHALIB,M,INC,18984
ERNAKULAM,D07001,ERNAKULAM,D07001021,KEEZHMAD,PROF.N.A.ANAS,M,SDPI,5843
ERNAKULAM,D07001,ERNAKULAM,D07001021,KEEZHMAD,DHINIL DHINESH,M,BJP,7504
ERNAKULAM,D07001,ERNAKULAM,D07001021,KEEZHMAD,MUHAMMED KUNJU SULAIMAN (M,M,NCP,14748
ERNAKULAM,D07001,ERNAKULAM,D07001021,KEEZHMAD,Invalid Votes,,,26
ERNAKULAM,D07001,ERNAKULAM,D07001022,NEDUMBASSERY,P.N.KAMALAM TEACHER,F,BJP,8936
ERNAKULAM,D07001,ERNAKULAM,D07001022,NEDUMBASSERY,A.LATHA,F,CPI(M),19830
ERNAKULAM,D07001,ERNAKULAM,D07001022,NEDUMBASSERY,SARALA MOHANAN,F,INC,20707
ERNAKULAM,D07001,ERNAKULAM,D07001022,NEDUMBASSERY,Invalid Votes,,,22
ERNAKULAM,D07001,ERNAKULAM,D07001023,ALANGAD,MANI MOHANAN,F,BJP,11307
ERNAKULAM,D07001,ERNAKULAM,D07001023,ALANGAD,SANITHA BIBIN,F,CPI,22960
ERNAKULAM,D07001,ERNAKULAM,D07001023,ALANGAD,RASSIA,F,IUML,26539
ERNAKULAM,D07001,ERNAKULAM,D07001023,ALANGAD,Invalid Votes,,,18
ERNAKULAM,D07001,ERNAKULAM,D07001024,KADUNGALLOOR,SHEEBA JOSE,F,CPI(M),28395
ERNAKULAM,D07001,ERNAKULAM,D07001024,KADUNGALLOOR,SARALA POULOSE,F,BJP,9680
ERNAKULAM,D07001,ERNAKULAM,D07001024,KADUNGALLOOR,RENITHA NIRMAL MECHERI,F,JD(U),27817
ERNAKULAM,D07001,ERNAKULAM,D07001024,KADUNGALLOOR,Invalid Votes,,,37
ERNAKULAM,D07001,ERNAKULAM,D07001025,KOTTUVALLY,SUNITHA AJI,F,BJP,8069
ERNAKULAM,D07001,ERNAKULAM,D07001025,KOTTUVALLY,HIMA HAREESH,F,INC,22335
ERNAKULAM,D07001,ERNAKULAM,D07001025,KOTTUVALLY,RUBY PAUL,F,CPI(M),21559
ERNAKULAM,D07001,ERNAKULAM,D07001025,KOTTUVALLY,Invalid Votes,,,38
ERNAKULAM,D07001,ERNAKULAM,D07001026,VALLARPADAM,C.S.NISHA,F,CPI(M),16233
ERNAKULAM,D07001,ERNAKULAM,D07001026,VALLARPADAM,RAJANI RAJAN,F,BJP,5222
ERNAKULAM,D07001,ERNAKULAM,D07001026,VALLARPADAM,SONA JAYARAJ,F,INC,19304
ERNAKULAM,D07001,ERNAKULAM,D07001026,VALLARPADAM,Invalid Votes,,,39
ERNAKULAM,D07001,ERNAKULAM,D07001027,VYPPIN,LOVELY BAIJU F Con(S),,,16735
ERNAKULAM,D07001,ERNAKULAM,D07001027,VYPPIN,SUDHARMA SHAJI,F,BJP,5759
ERNAKULAM,D07001,ERNAKULAM,D07001027,VYPPIN,ROSE MARY LAURANCE,F,INC,20750
ERNAKULAM,D07001,ERNAKULAM,D07001027,VYPPIN,Invalid Votes,,,49
ERNAKULAM,G07001,Chendamangalam,G07001001,GOTHURUTHU- VADAKKETHU,P. A. RAJESH,M,CPI(M),668
ERNAKULAM,G07001,Chendamangalam,G07001001,GOTHURUTHU- VADAKKETHU,SHAIJU XAVIER,M,INC,429
ERNAKULAM,G07001,Chendamangalam,G07001001,GOTHURUTHU- VADAKKETHU,Invalid Votes,,,0
ERNAKULAM,G07001,Chendamangalam,G07001002,GOTHURUTHU,JANCY JAMES,F,IND,221
ERNAKULAM,G07001,Chendamangalam,G07001002,GOTHURUTHU,NITHA STALIN,F,CPI(M),366
ERNAKULAM,G07001,Chendamangalam,G07001002,GOTHURUTHU,MINI SEBASTIAN,F,INC,320
ERNAKULAM,G07001,Chendamangalam,G07001002,GOTHURUTHU,Invalid Votes,,,0
ERNAKULAM,G07001,Chendamangalam,G07001003,CHATTEDAM- KURUMBATHUR,PRABIN. P. P,M,INC,311
ERNAKULAM,G07001,Chendamangalam,G07001003,CHATTEDAM- KURUMBATHUR,T. S. RAJU,M,IND(LDF),383
ERNAKULAM,G07001,Chendamangalam,G07001003,CHATTEDAM- KURUMBATHUR,Invalid Votes,,,0
ERNAKULAM,G07001,Chendamangalam,G07001004,KURUMBATHURUTHU - C P TH,FRANCIS,M,IND(LDF),246
ERNAKULAM,G07001,Chendamangalam,G07001004,KURUMBATHURUTHU - C P TH,VALSAN. A. N,M,BJP,61
ERNAKULAM,G07001,Chendamangalam,G07001004,KURUMBATHURUTHU - C P TH,SHIBU CHERAMANTHURUTHY,M,INC,691
