District,LBCode,LBName,WardCode,WardName,Party,Candidate,Gender,Age,Address,Votes,Type,Rank,Lead,Front,LBType,Tier,WardTotalVotes,VotePercentage,Assembly,VoteBin,VoteStrength,Strength
KOLLAM,G02006,Thodiyoor,G02006015,VELUTHAMANAL,SDPI,അൻവർ  പാട്ടക്കണ്ടത്തിൽ,,,,143,G,5,-281,OTH,Grama,Ward,1360,10.51,Karunagappally,10-20%,,-200 to -499
KOLLAM,G02006,Thodiyoor,G02006016,MUZHANGODI,CPI(M),മുംതാസ് എസ്,,,,601,G,1,258,LDF,Grama,Ward,1116,53.85,Karunagappally,50-60%,,200-499
KOLLAM,G02006,Thodiyoor,G02006016,MUZHANGODI,INC,ഷാനി മഠത്തിനേത്ത്,,,,343,G,2,-258,UDF,Grama,Ward,1116,30.73,Karunagappally,30-40%,,-200 to -499
KOLLAM,G02006,Thodiyoor,G02006016,MUZHANGODI,BJP,പി ആർ  അജിതകുമാരി,,,,172,G,3,-429,NDA,Grama,Ward,1116,15.41,Karunagappally,10-20%,,-200 to -499
KOLLAM,G02006,Thodiyoor,G02006017,MUZHANGODI  SOUTH -EAST,BJP,ശംഭു ദിവാൻ,,,,713,G,1,276,NDA,Grama,Ward,1332,53.53,Karunagappally,50-60%,,200-499
KOLLAM,G02006,Thodiyoor,G02006017,MUZHANGODI  SOUTH -EAST,CPI(M),എൽ  സുനിത,,,,437,G,2,-276,LDF,Grama,Ward,1332,32.81,Karunagappally,30-40%,,-200 to -499
KOLLAM,G02006,Thodiyoor,G02006017,MUZHANGODI  SOUTH -EAST,INC,തൊടിയൂർ വിജയൻ,,,,182,G,3,-531,UDF,Grama,Ward,1332,13.66,Karunagappally,10-20%,,-500 or less
KOLLAM,G02006,Thodiyoor,G02006018,MARARITHOTTAM NORTH,CPI,ആർ   ബിനു,,,,818,G,1,573,LDF,Grama,Ward,1373,59.58,Karunagappally,50-60%,,500+
KOLLAM,G02006,Thodiyoor,G02006018,MARARITHOTTAM NORTH,BJP,ജഗദീഷ്,,,,245,G,2,-573,NDA,Grama,Ward,1373,17.84,Karunagappally,10-20%,,-500 or less
KOLLAM,G02006,Thodiyoor,G02006018,MARARITHOTTAM NORTH,IND,റജീന റിയാസ്,,,,235,G,3,-583,OTH,Grama,Ward,1373,17.12,Karunagappally,10-20%,,-500 or less
KOLLAM,G02006,Thodiyoor,G02006018,MARARITHOTTAM NORTH,IUML,ജെ ഷിഹാബുദീൻ,,,,75,G,4,-743,UDF,Grama,Ward,1373,5.46,Karunagappally,0-10%,,-500 or less
KOLLAM,G02006,Thodiyoor,G02006019,MARARITHOTTAM,CPI(M),ഷീജ  ബാബുരാജ്,,,,669,G,1,223,LDF,Grama,Ward,1440,46.46,Karunagappally,40-50%,,200-499
KOLLAM,G02006,Thodiyoor,G02006019,MARARITHOTTAM,BJP,ഷെമി ദാസപുരത്ത്,,,,446,G,2,-223,NDA,Grama,Ward,1440,30.97,Karunagappally,30-40%,,-200 to -499
KOLLAM,G02006,Thodiyoor,G02006019,MARARITHOTTAM,INC,മഹിളാമണി (കുഞ്ഞുമോൾ ),,,,325,G,3,-344,UDF,Grama,Ward,1440,22.57,Karunagappally,20-30%,,-200 to -499
KOLLAM,G02006,Thodiyoor,G02006020,CHAMBAKADAV,CPI(M),രഞ്ജിത്ത് ശശാങ്കൻ,,,,740,G,1,82,LDF,Grama,Ward,1576,46.95,Karunagappally,40-50%,,50-99
KOLLAM,G02006,Thodiyoor,G02006020,CHAMBAKADAV,INC,സുന്ദരേശൻ,,,,658,G,2,-82,UDF,Grama,Ward,1576,41.75,Karunagappally,40-50%,,-50 to -99
KOLLAM,G02006,Thodiyoor,G02006020,CHAMBAKADAV,BJP,സുരേഷ്,,,,111,G,3,-629,NDA,Grama,Ward,1576,7.04,Karunagappally,0-10%,,-500 or less
KOLLAM,G02006,Thodiyoor,G02006020,CHAMBAKADAV,SDPI,ജാഷിദാ ഷിഹാബ്,,,,67,G,4,-673,OTH,Grama,Ward,1576,4.25,Karunagappally,0-10%,,-500 or less
KOLLAM,G02006,Thodiyoor,G02006022,KALLELIBHAGAM,CPI(M),പി.കെ  ജയപ്രകാശ്,,,,494,G,1,22,LDF,Grama,Ward,1397,35.36,Karunagappally,30-40%,,Jan-49
KOLLAM,G02006,Thodiyoor,G02006022,KALLELIBHAGAM,BJP,മണി രാധാകൃഷ്ണൻ,,,,472,G,2,-22,NDA,Grama,Ward,1397,33.79,Karunagappally,30-40%,,-1 to -49
KOLLAM,G02006,Thodiyoor,G02006022,KALLELIBHAGAM,INC,കല്ലേലിഭാഗം  ബാബു,,,,431,G,3,-63,UDF,Grama,Ward,1397,30.85,Karunagappally,30-40%,,-50 to -99
KOLLAM,G02006,Thodiyoor,G02006023,KALLELIBHAGAM NORTH,CPI,സൂര്യ,,,,564,G,1,48,LDF,Grama,Ward,1347,41.87,Karunagappally,40-50%,,Jan-49
KOLLAM,G02006,Thodiyoor,G02006023,KALLELIBHAGAM NORTH,INC,ശിവദാനത്ത് സുനിത,,,,516,G,2,-48,UDF,Grama,Ward,1347,38.31,Karunagappally,30-40%,,-1 to -49
KOLLAM,G02006,Thodiyoor,G02006023,KALLELIBHAGAM NORTH,BJP,സൈമാ വിക്രമൻ,,,,198,G,3,-366,NDA,Grama,Ward,1347,14.7,Karunagappally,10-20%,,-200 to -499
KOLLAM,G02006,Thodiyoor,G02006023,KALLELIBHAGAM NORTH,IND,ഉഷാ  ഉദയൻ,,,,69,G,4,-495,OTH,Grama,Ward,1347,5.12,Karunagappally,0-10%,,-200 to -499
KOLLAM,G02006,Thodiyoor,G02006021,KALLELIBHAGAM SOUTH,INC,ശോഭ സരസൻ,,,,672,G,1,167,UDF,Grama,Ward,1369,49.09,Karunagappally,40-50%,,100-199
KOLLAM,G02006,Thodiyoor,G02006021,KALLELIBHAGAM SOUTH,CPI,എൽ  പ്രവിത,,,,505,G,2,-167,LDF,Grama,Ward,1369,36.89,Karunagappally,30-40%,,-100 to -199
KOLLAM,G02006,Thodiyoor,G02006021,KALLELIBHAGAM SOUTH,BJP,നിഷ ജി,,,,192,G,3,-480,NDA,Grama,Ward,1369,14.02,Karunagappally,10-20%,,-200 to -499
KOLLAM,G02006,Thodiyoor,G02006024,EDAKULANGARA,INC,താച്ചയിൽ സുഭാഷ്,,,,545,G,1,42,UDF,Grama,Ward,1369,39.81,Karunagappally,30-40%,,Jan-49
KOLLAM,G02006,Thodiyoor,G02006024,EDAKULANGARA,CPI(M),ബി പത്മകുമാരി,,,,503,G,2,-42,LDF,Grama,Ward,1369,36.74,Karunagappally,30-40%,,-1 to -49
KOLLAM,G02006,Thodiyoor,G02006024,EDAKULANGARA,BJP,സുബാഷ് നടയിൽ കിഴക്കതിൽ,,,,321,G,3,-224,NDA,Grama,Ward,1369,23.45,Karunagappally,20-30%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007001,PANAPETTY,INC,അനിൽ പനപ്പെട്ടി,,,,536,G,1,183,UDF,Grama,Ward,1251,42.85,Kunnathur,40-50%,,100-199
KOLLAM,G02007,Sasthamcotta,G02007001,PANAPETTY,BJP,സുനിൽ കൈലാസം,,,,353,G,2,-183,NDA,Grama,Ward,1251,28.22,Kunnathur,20-30%,,-100 to -199
KOLLAM,G02007,Sasthamcotta,G02007001,PANAPETTY,CPI(M),ഇ കെ പുരുഷോത്തമൻ,,,,345,G,3,-191,LDF,Grama,Ward,1251,27.58,Kunnathur,20-30%,,-100 to -199
KOLLAM,G02007,Sasthamcotta,G02007001,PANAPETTY,IND,കുട്ടന്‍പിള്ള,,,,17,G,4,-519,OTH,Grama,Ward,1251,1.36,Kunnathur,0-10%,,-500 or less
KOLLAM,G02007,Sasthamcotta,G02007002,PANAPETTY EAST,INC,റിയാസ് പറമ്പിൽ,,,,758,G,1,449,UDF,Grama,Ward,1325,57.21,Kunnathur,50-60%,,200-499
KOLLAM,G02007,Sasthamcotta,G02007002,PANAPETTY EAST,SDPI,സഫീന ഹുസ്സൈൻ,,,,309,G,2,-449,OTH,Grama,Ward,1325,23.32,Kunnathur,20-30%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007002,PANAPETTY EAST,BJP,ഹരിലാൽ പനപ്പെട്ടി,,,,132,G,3,-626,NDA,Grama,Ward,1325,9.96,Kunnathur,0-10%,,-500 or less
KOLLAM,G02007,Sasthamcotta,G02007002,PANAPETTY EAST,IND,ബി ഷെമീർ,,,,126,G,4,-632,OTH,Grama,Ward,1325,9.51,Kunnathur,0-10%,,-500 or less
KOLLAM,G02007,Sasthamcotta,G02007003,BHARANIKAVU EAST,CPI,ബിന്ദു ഗോപാലകൃഷ്ണൻ,,,,369,G,1,40,LDF,Grama,Ward,1026,35.96,Kunnathur,30-40%,,Jan-49
KOLLAM,G02007,Sasthamcotta,G02007003,BHARANIKAVU EAST,BJP,സിന്ധു അനിൽ,,,,329,G,2,-40,NDA,Grama,Ward,1026,32.07,Kunnathur,30-40%,,-1 to -49
KOLLAM,G02007,Sasthamcotta,G02007003,BHARANIKAVU EAST,INC,സാവിത്രി ഗംഗാധരൻ,,,,328,G,3,-41,UDF,Grama,Ward,1026,31.97,Kunnathur,30-40%,,-1 to -49
KOLLAM,G02007,Sasthamcotta,G02007004,CINEMAPARAMBU,CPI(M),അനന്തലക്ഷ്മി ആര്‍ എസ്,,,,186,G,1,4,LDF,Grama,Ward,671,27.72,Kunnathur,20-30%,,Jan-49
KOLLAM,G02007,Sasthamcotta,G02007004,CINEMAPARAMBU,SDPI,ശ്രീലത രഘു,,,,182,G,2,-4,OTH,Grama,Ward,671,27.12,Kunnathur,20-30%,,-1 to -49
KOLLAM,G02007,Sasthamcotta,G02007004,CINEMAPARAMBU,INC,ശ്രീലക്ഷ്മി റ്റി ജി,,,,163,G,3,-23,UDF,Grama,Ward,671,24.29,Kunnathur,20-30%,,-1 to -49
KOLLAM,G02007,Sasthamcotta,G02007004,CINEMAPARAMBU,BJP,ധന്യ ബിജു,,,,140,G,4,-46,NDA,Grama,Ward,671,20.86,Kunnathur,20-30%,,-1 to -49
KOLLAM,G02007,Sasthamcotta,G02007006,MUTHUPILAKKADU,INC,പി ജി വിനോദ് കുമാർ,,,,381,G,1,85,UDF,Grama,Ward,866,44,Kunnathur,40-50%,,50-99
KOLLAM,G02007,Sasthamcotta,G02007006,MUTHUPILAKKADU,CPI(M),കെ  കെ രവികുമാർ,,,,296,G,2,-85,LDF,Grama,Ward,866,34.18,Kunnathur,30-40%,,-50 to -99
KOLLAM,G02007,Sasthamcotta,G02007006,MUTHUPILAKKADU,BJP,രഞ്ജിനി സുരേഷ്,,,,189,G,3,-192,NDA,Grama,Ward,866,21.82,Kunnathur,20-30%,,-100 to -199
KOLLAM,G02007,Sasthamcotta,G02007005,MUTHUPILAKKADU EAST,CPI(M),മായാദേവി എസ്,,,,549,G,1,21,LDF,Grama,Ward,1167,47.04,Kunnathur,40-50%,,Jan-49
KOLLAM,G02007,Sasthamcotta,G02007005,MUTHUPILAKKADU EAST,BJP,ആര്യ,,,,528,G,2,-21,NDA,Grama,Ward,1167,45.24,Kunnathur,40-50%,,-1 to -49
KOLLAM,G02007,Sasthamcotta,G02007005,MUTHUPILAKKADU EAST,INC,വി എസ്  ശില്പ,,,,70,G,3,-479,UDF,Grama,Ward,1167,6,Kunnathur,0-10%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007005,MUTHUPILAKKADU EAST,BSP,പുഷ്പലത,,,,20,G,4,-529,OTH,Grama,Ward,1167,1.71,Kunnathur,0-10%,,-500 or less
KOLLAM,G02007,Sasthamcotta,G02007007,KARINTHOTTUVA,INC,ബി ബിനോയ്,,,,818,G,1,549,UDF,Grama,Ward,1250,65.44,Kunnathur,60-70%,,500+
KOLLAM,G02007,Sasthamcotta,G02007007,KARINTHOTTUVA,CPI(M),സുരേഷ് കുമാർ (തമ്പി ),,,,269,G,2,-549,LDF,Grama,Ward,1250,21.52,Kunnathur,20-30%,,-500 or less
KOLLAM,G02007,Sasthamcotta,G02007007,KARINTHOTTUVA,BJP,ഗോപകുമാ൪,,,,163,G,3,-655,NDA,Grama,Ward,1250,13.04,Kunnathur,10-20%,,-500 or less
KOLLAM,G02007,Sasthamcotta,G02007009,PUNNAMOODU,INC,ബിജു ലൂക്കോസ്,,,,465,G,1,70,UDF,Grama,Ward,906,51.32,Kunnathur,50-60%,,50-99
KOLLAM,G02007,Sasthamcotta,G02007009,PUNNAMOODU,CPI,അഞ്ചുറോയ്,,,,395,G,2,-70,LDF,Grama,Ward,906,43.6,Kunnathur,40-50%,,-50 to -99
KOLLAM,G02007,Sasthamcotta,G02007009,PUNNAMOODU,BJP,ശ്രീജ ബിനു,,,,46,G,3,-419,NDA,Grama,Ward,906,5.08,Kunnathur,0-10%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007008,PERUVELIKKARA,CPI(M),സരസ്വതി അമ്മ ടീച്ചർ,,,,523,G,1,89,LDF,Grama,Ward,1201,43.55,Kunnathur,40-50%,,50-99
KOLLAM,G02007,Sasthamcotta,G02007008,PERUVELIKKARA,INC,ബിന്ദു കുഞ്ഞുകുട്ടി,,,,434,G,2,-89,UDF,Grama,Ward,1201,36.14,Kunnathur,30-40%,,-50 to -99
KOLLAM,G02007,Sasthamcotta,G02007008,PERUVELIKKARA,BJP,സുചിത്രാ യു എസ്,,,,244,G,3,-279,NDA,Grama,Ward,1201,20.32,Kunnathur,20-30%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007010,MUTHUPILAKKADU WEST,CPI(M),വി ജി ഭാര്‍ഗവന്‍ പിള്ള,,,,398,G,1,19,LDF,Grama,Ward,953,41.76,Kunnathur,40-50%,,Jan-49
KOLLAM,G02007,Sasthamcotta,G02007010,MUTHUPILAKKADU WEST,RSP,അജികുമാർ ബി,,,,379,G,2,-19,UDF,Grama,Ward,953,39.77,Kunnathur,30-40%,,-1 to -49
KOLLAM,G02007,Sasthamcotta,G02007010,MUTHUPILAKKADU WEST,BJP,അജിത് കുമാർ എം എസ്,,,,176,G,3,-222,NDA,Grama,Ward,953,18.47,Kunnathur,10-20%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007011,MANAKKARA EAST,CPI,കൃഷ്ണലേഖ,,,,506,G,1,156,LDF,Grama,Ward,1209,41.85,Kunnathur,40-50%,,100-199
KOLLAM,G02007,Sasthamcotta,G02007011,MANAKKARA EAST,INC,പാർവതി,,,,350,G,2,-156,UDF,Grama,Ward,1209,28.95,Kunnathur,20-30%,,-100 to -199
KOLLAM,G02007,Sasthamcotta,G02007011,MANAKKARA EAST,BJP,രഞ്​ജിത ദിനേശ്,,,,252,G,3,-254,NDA,Grama,Ward,1209,20.84,Kunnathur,20-30%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007011,MANAKKARA EAST,IND,സുജ,,,,88,G,4,-418,OTH,Grama,Ward,1209,7.28,Kunnathur,0-10%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007011,MANAKKARA EAST,ADHRMPI,വിജി രതീഷ്,,,,13,G,5,-493,OTH,Grama,Ward,1209,1.08,Kunnathur,0-10%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007012,SASTHAMCOTTA TOWN,CPI(M),ദിലീപ് കുമാർ,,,,641,G,1,230,LDF,Grama,Ward,1197,53.55,Kunnathur,50-60%,,200-499
KOLLAM,G02007,Sasthamcotta,G02007012,SASTHAMCOTTA TOWN,INC,എം വി താരാഭായി,,,,411,G,2,-230,UDF,Grama,Ward,1197,34.34,Kunnathur,30-40%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007012,SASTHAMCOTTA TOWN,BJP,കെ പി അജിതകുമാ൪,,,,141,G,3,-500,NDA,Grama,Ward,1197,11.78,Kunnathur,10-20%,,-500 or less
KOLLAM,G02007,Sasthamcotta,G02007012,SASTHAMCOTTA TOWN,IND,ശാസ്‌താംകോട്ട സദാശിവൻ,,,,4,G,4,-637,OTH,Grama,Ward,1197,0.33,Kunnathur,0-10%,,-500 or less
KOLLAM,G02007,Sasthamcotta,G02007014,MANAKKARA WEST,CPI(M),ഇസെഡ് ആന്‍റണി,,,,428,G,1,79,LDF,Grama,Ward,1031,41.51,Kunnathur,40-50%,,50-99
KOLLAM,G02007,Sasthamcotta,G02007014,MANAKKARA WEST,INC,സജീഷ് ചന്ദ്രകുമാർ,,,,349,G,2,-79,UDF,Grama,Ward,1031,33.85,Kunnathur,30-40%,,-50 to -99
KOLLAM,G02007,Sasthamcotta,G02007014,MANAKKARA WEST,BJP,അഖില്‍ ശാസ്‌താംകോട്ട,,,,254,G,3,-174,NDA,Grama,Ward,1031,24.64,Kunnathur,20-30%,,-100 to -199
KOLLAM,G02007,Sasthamcotta,G02007013,RAJAGIRI,CPI,ശരത് എസ് പി,,,,471,G,1,35,LDF,Grama,Ward,915,51.48,Kunnathur,50-60%,,Jan-49
KOLLAM,G02007,Sasthamcotta,G02007013,RAJAGIRI,INC,എൻ ശിവരാജൻ,,,,436,G,2,-35,UDF,Grama,Ward,915,47.65,Kunnathur,40-50%,,-1 to -49
KOLLAM,G02007,Sasthamcotta,G02007013,RAJAGIRI,KC,പാലയ്ക്കൽ മോഹനൻ,,,,8,G,3,-463,UDF,Grama,Ward,915,0.87,Kunnathur,0-10%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007015,PALLISSERICKAL SOUTH,INC,തസ്നി,,,,712,G,1,384,UDF,Grama,Ward,1083,65.74,Kunnathur,60-70%,,200-499
KOLLAM,G02007,Sasthamcotta,G02007015,PALLISSERICKAL SOUTH,CPI(M),പാരിഷ നിസാർ,,,,328,G,2,-384,LDF,Grama,Ward,1083,30.29,Kunnathur,30-40%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007015,PALLISSERICKAL SOUTH,PDP,വിജയലക്ഷ്​മി സത്യൻ,,,,31,G,3,-681,OTH,Grama,Ward,1083,2.86,Kunnathur,0-10%,,-500 or less
KOLLAM,G02007,Sasthamcotta,G02007015,PALLISSERICKAL SOUTH,IND,സുഷമ,,,,12,G,4,-700,OTH,Grama,Ward,1083,1.11,Kunnathur,0-10%,,-500 or less
KOLLAM,G02007,Sasthamcotta,G02007016,PALLISSERICKAL PALLIMUKKU,INC,നെബീസത്ത് ആർ,,,,557,G,1,226,UDF,Grama,Ward,1293,43.08,Kunnathur,40-50%,,200-499
KOLLAM,G02007,Sasthamcotta,G02007016,PALLISSERICKAL PALLIMUKKU,PDP,സുബീന നിസ്സാം,,,,331,G,2,-226,OTH,Grama,Ward,1293,25.6,Kunnathur,20-30%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007016,PALLISSERICKAL PALLIMUKKU,CPI(M),ഫസീല ഷീഹാൻ,,,,278,G,3,-279,LDF,Grama,Ward,1293,21.5,Kunnathur,20-30%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007016,PALLISSERICKAL PALLIMUKKU,BJP,രാധികാകുമാരി,,,,127,G,4,-430,NDA,Grama,Ward,1293,9.82,Kunnathur,0-10%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007017,PALLISSERICKAL,IND,ശ്രീജാ വിജയൻ,,,,310,G,1,7,OTH,Grama,Ward,939,33.01,Kunnathur,30-40%,,Jan-49
KOLLAM,G02007,Sasthamcotta,G02007017,PALLISSERICKAL,INC,മായാകുമാരി,,,,303,G,2,-7,UDF,Grama,Ward,939,32.27,Kunnathur,30-40%,,-1 to -49
KOLLAM,G02007,Sasthamcotta,G02007017,PALLISSERICKAL,PDP,സബീന അമീർഹംസ,,,,187,G,3,-123,OTH,Grama,Ward,939,19.91,Kunnathur,10-20%,,-100 to -199
KOLLAM,G02007,Sasthamcotta,G02007017,PALLISSERICKAL,CPI,ജയശ്രീ ചന്ദ്രൻ,,,,90,G,4,-220,LDF,Grama,Ward,939,9.58,Kunnathur,0-10%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007017,PALLISSERICKAL,BJP,സജിത  കെ,,,,49,G,5,-261,NDA,Grama,Ward,939,5.22,Kunnathur,0-10%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007019,PALLISSERICKAL EAST,INC,തുണ്ടിൽ നൗഷാദ്,,,,463,G,1,83,UDF,Grama,Ward,932,49.68,Kunnathur,40-50%,,50-99
KOLLAM,G02007,Sasthamcotta,G02007019,PALLISSERICKAL EAST,CPI,ഗുരുകുലം രാകേഷ്,,,,380,G,2,-83,LDF,Grama,Ward,932,40.77,Kunnathur,40-50%,,-50 to -99
KOLLAM,G02007,Sasthamcotta,G02007019,PALLISSERICKAL EAST,BJP,സുരേന്ദ്രന്‍ പിള്ള,,,,89,G,3,-374,NDA,Grama,Ward,932,9.55,Kunnathur,0-10%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007018,PALLISSERICKAL WEST,CPI(M),രഞ്ജു കൃഷ്ണകുമാർ,,,,572,G,1,234,LDF,Grama,Ward,1233,46.39,Kunnathur,40-50%,,200-499
KOLLAM,G02007,Sasthamcotta,G02007018,PALLISSERICKAL WEST,INC,ഷംല കബീർ,,,,338,G,2,-234,UDF,Grama,Ward,1233,27.41,Kunnathur,20-30%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007018,PALLISSERICKAL WEST,PDP,നദീറ ഷംനാദ്,,,,254,G,3,-318,OTH,Grama,Ward,1233,20.6,Kunnathur,20-30%,,-200 to -499
KOLLAM,G02007,Sasthamcotta,G02007018,PALLISSERICKAL WEST,IND,ബുഷ്റ കമാൽ,,,,69,G,4,-503,OTH,Grama,Ward,1233,5.6,Kunnathur,0-10%,,-500 or less
KOLLAM,G02007,Sasthamcotta,G02007020,MANAKKARA,CPI,കനകമ്മ,,,,393,G,1,100,LDF,Grama,Ward,915,42.95,Kunnathur,40-50%,,100-199
KOLLAM,G02007,Sasthamcotta,G02007020,MANAKKARA,INC,ശ്രീലഷ്മി എസ്സ്,,,,293,G,2,-100,UDF,Grama,Ward,915,32.02,Kunnathur,30-40%,,-100 to -199
KOLLAM,G02007,Sasthamcotta,G02007020,MANAKKARA,BJP,ലതികയമ്മ,,,,229,G,3,-164,NDA,Grama,Ward,915,25.03,Kunnathur,20-30%,,-100 to -199
KOLLAM,G02008,West Kallada,G02008001,KARALI TOWN,INC,സുരേഷ്​​ചന്ദ്രൻ,,,,670,G,1,455,UDF,Grama,Ward,920,72.83,Kunnathur,70-80%,,200-499
KOLLAM,G02008,West Kallada,G02008001,KARALI TOWN,IND,അബ്ദുള്‍ മുത്തലിഫ് മുല്ലമംഗലം,,,,215,G,2,-455,OTH,Grama,Ward,920,23.37,Kunnathur,20-30%,,-200 to -499
KOLLAM,G02008,West Kallada,G02008001,KARALI TOWN,BJP,രാജീവ്,,,,35,G,3,-635,NDA,Grama,Ward,920,3.8,Kunnathur,0-10%,,-500 or less
KOLLAM,G02007,Sasthamcotta,G02007021,BHARANIKAVU,INC,പി നൂറുദ്ദീന്‍കുട്ടി,,,,490,G,1,183,UDF,Grama,Ward,1047,46.8,Kunnathur,40-50%,,100-199
KOLLAM,G02007,Sasthamcotta,G02007021,BHARANIKAVU,CPI,പി രാധാകൃഷ്ണൻ,,,,307,G,2,-183,LDF,Grama,Ward,1047,29.32,Kunnathur,20-30%,,-100 to -199
KOLLAM,G02007,Sasthamcotta,G02007021,BHARANIKAVU,BJP,ഹരികൃഷ്ണൻ എസ്,,,,250,G,3,-240,NDA,Grama,Ward,1047,23.88,Kunnathur,20-30%,,-200 to -499
KOLLAM,G02008,West Kallada,G02008002,KANATHARKUNNAM,CPI,കെ. ജി. അജിത്,,,,236,G,1,3,LDF,Grama,Ward,741,31.85,Kunnathur,30-40%,,Jan-49
KOLLAM,G02008,West Kallada,G02008002,KANATHARKUNNAM,IUML,ഷംല,,,,233,G,2,-3,UDF,Grama,Ward,741,31.44,Kunnathur,30-40%,,-1 to -49
KOLLAM,G02008,West Kallada,G02008002,KANATHARKUNNAM,BJP,എം. സജീവ്,,,,159,G,3,-77,NDA,Grama,Ward,741,21.46,Kunnathur,20-30%,,-50 to -99
KOLLAM,G02008,West Kallada,G02008002,KANATHARKUNNAM,IND,ഗിരീഷ്​​കുമാർ,,,,78,G,4,-158,OTH,Grama,Ward,741,10.53,Kunnathur,10-20%,,-100 to -199
KOLLAM,G02008,West Kallada,G02008002,KANATHARKUNNAM,IND,രത്നാകരൻ,,,,35,G,5,-201,OTH,Grama,Ward,741,4.72,Kunnathur,0-10%,,-200 to -499
KOLLAM,G02008,West Kallada,G02008003,VALIYAPADAM WEST,INC,പ്രീതാ  പ്രസാദ്,,,,495,G,1,189,UDF,Grama,Ward,858,57.69,Kunnathur,50-60%,,100-199
KOLLAM,G02008,West Kallada,G02008003,VALIYAPADAM WEST,KC(M),സി. ഉഷ,,,,306,G,2,-189,LDF,Grama,Ward,858,35.66,Kunnathur,30-40%,,-100 to -199
KOLLAM,G02008,West Kallada,G02008003,VALIYAPADAM WEST,BJP,ലാവണ്യ ബിനു,,,,57,G,3,-438,NDA,Grama,Ward,858,6.64,Kunnathur,0-10%,,-200 to -499
KOLLAM,G02008,West Kallada,G02008004,KADAPPAKUZHI,BJP,പ്രമീളകുമാരി,,,,274,G,1,7,NDA,Grama,Ward,745,36.78,Kunnathur,30-40%,,Jan-49
KOLLAM,G02008,West Kallada,G02008004,KADAPPAKUZHI,INC,സുനിതാ  പ്രദീപ്,,,,267,G,2,-7,UDF,Grama,Ward,745,35.84,Kunnathur,30-40%,,-1 to -49
KOLLAM,G02008,West Kallada,G02008004,KADAPPAKUZHI,IND,അർച്ചന കെ.,,,,204,G,3,-70,OTH,Grama,Ward,745,27.38,Kunnathur,20-30%,,-50 to -99
KOLLAM,G02008,West Kallada,G02008005,VILANTHARA,CPI(M),വിജയനിര്‍മ്മല,,,,397,G,1,63,LDF,Grama,Ward,837,47.43,Kunnathur,40-50%,,50-99
KOLLAM,G02008,West Kallada,G02008005,VILANTHARA,INC,പത്മകുമാരി,,,,334,G,2,-63,UDF,Grama,Ward,837,39.9,Kunnathur,30-40%,,-50 to -99
KOLLAM,G02008,West Kallada,G02008005,VILANTHARA,BJP,വല്‍സല,,,,106,G,3,-291,NDA,Grama,Ward,837,12.66,Kunnathur,10-20%,,-200 to -499
KOLLAM,G02008,West Kallada,G02008007,KADAPUZHA,CPI(M),ആർ. മണികണ്ഠൻ,,,,475,G,1,156,LDF,Grama,Ward,821,57.86,Kunnathur,50-60%,,100-199
KOLLAM,G02008,West Kallada,G02008007,KADAPUZHA,INC,ഗീതാകുമാരി,,,,319,G,2,-156,UDF,Grama,Ward,821,38.86,Kunnathur,30-40%,,-100 to -199
KOLLAM,G02008,West Kallada,G02008007,KADAPUZHA,BJP,ഗിരീഷ്,,,,27,G,3,-448,NDA,Grama,Ward,821,3.29,Kunnathur,0-10%,,-200 to -499
KOLLAM,G02008,West Kallada,G02008006,VALIYAPADAM EAST,IND,കലാധരൻ പിളള കെ.,,,,366,G,1,110,OTH,Grama,Ward,958,38.2,Kunnathur,30-40%,,100-199
KOLLAM,G02008,West Kallada,G02008006,VALIYAPADAM EAST,CPI(M),ജെ. ശുഭ,,,,256,G,2,-110,LDF,Grama,Ward,958,26.72,Kunnathur,20-30%,,-100 to -199
KOLLAM,G02008,West Kallada,G02008006,VALIYAPADAM EAST,BJP,ഗോപകുമാർ ആർ.,,,,194,G,3,-172,NDA,Grama,Ward,958,20.25,Kunnathur,20-30%,,-100 to -199
KOLLAM,G02008,West Kallada,G02008006,VALIYAPADAM EAST,RSP,കെ. ഷാലി,,,,142,G,4,-224,UDF,Grama,Ward,958,14.82,Kunnathur,10-20%,,-200 to -499
